,index,branch_failpass,expt_id,group_id,network_error_repeat,participant_id,participation_duration,response_correct,response_mode,response_name,response_rt,response_target,response_type,response_value,session_id,session_start_time,stimuli_presented,trial_duration,trial_num,trial_template,task,sub_id,exp,Correct,Shorter,Length
4713,27102,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,03c4e5d335de4f7f52f8ff7751fb4bb4f3f86be9acfe8660029eb26c0863759e,2936.330598115921,False,keypress,prescreenRsp_laglack,2366,[],choice-response,Lag,635300ef7f3ee915ba688e53,2022-10-21 16:28:31-04:00,Lag,3750,37,PrescreenTrials,PrescreenTrials,03c4e,EXP8a,1,0,8
4714,27103,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,03c4e5d335de4f7f52f8ff7751fb4bb4f3f86be9acfe8660029eb26c0863759e,2936.330598115921,False,keypress,prescreenRsp_fadfat,1493,[],choice-response,Fad,635300ef7f3ee915ba688e53,2022-10-21 16:28:31-04:00,Fad,2897,38,PrescreenTrials,PrescreenTrials,03c4e,EXP8a,1,0,8
4715,27104,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,03c4e5d335de4f7f52f8ff7751fb4bb4f3f86be9acfe8660029eb26c0863759e,2936.330598115921,False,keypress,prescreenRsp_cabcap,1600,[],choice-response,Cap,635300ef7f3ee915ba688e53,2022-10-21 16:28:31-04:00,Cap,2725,39,PrescreenTrials,PrescreenTrials,03c4e,EXP8a,1,1,1
4716,27105,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,03c4e5d335de4f7f52f8ff7751fb4bb4f3f86be9acfe8660029eb26c0863759e,2936.330598115921,False,keypress,prescreenRsp_beadbeat,4405,[],choice-response,Bead,635300ef7f3ee915ba688e53,2022-10-21 16:28:31-04:00,Beat,5555,40,PrescreenTrials,PrescreenTrials,03c4e,EXP8a,0,0,1
4717,27106,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,03c4e5d335de4f7f52f8ff7751fb4bb4f3f86be9acfe8660029eb26c0863759e,2936.330598115921,False,keypress,prescreenRsp_bagback,2406,[],choice-response,Back,635300ef7f3ee915ba688e53,2022-10-21 16:28:31-04:00,Back,3512,41,PrescreenTrials,PrescreenTrials,03c4e,EXP8a,1,1,1
4718,27107,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,03c4e5d335de4f7f52f8ff7751fb4bb4f3f86be9acfe8660029eb26c0863759e,2936.330598115921,False,keypress,prescreenRsp_laglack,3589,[],choice-response,Lack,635300ef7f3ee915ba688e53,2022-10-21 16:28:31-04:00,Lack,4643,42,PrescreenTrials,PrescreenTrials,03c4e,EXP8a,1,1,1
4719,27108,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,03c4e5d335de4f7f52f8ff7751fb4bb4f3f86be9acfe8660029eb26c0863759e,2936.330598115921,False,keypress,prescreenRsp_bagback,2851,[],choice-response,Bag,635300ef7f3ee915ba688e53,2022-10-21 16:28:31-04:00,Bag,4138,43,PrescreenTrials,PrescreenTrials,03c4e,EXP8a,1,0,8
4720,27109,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,03c4e5d335de4f7f52f8ff7751fb4bb4f3f86be9acfe8660029eb26c0863759e,2936.330598115921,False,keypress,prescreenRsp_laglack,4008,[],choice-response,Lag,635300ef7f3ee915ba688e53,2022-10-21 16:28:31-04:00,Lag,5396,44,PrescreenTrials,PrescreenTrials,03c4e,EXP8a,1,0,8
4721,27110,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,03c4e5d335de4f7f52f8ff7751fb4bb4f3f86be9acfe8660029eb26c0863759e,2936.330598115921,False,keypress,prescreenRsp_lablap,2049,[],choice-response,Lab,635300ef7f3ee915ba688e53,2022-10-21 16:28:31-04:00,Lab,3321,45,PrescreenTrials,PrescreenTrials,03c4e,EXP8a,1,0,8
4722,27111,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,03c4e5d335de4f7f52f8ff7751fb4bb4f3f86be9acfe8660029eb26c0863759e,2936.330598115921,False,keypress,prescreenRsp_fadfat,1995,[],choice-response,Fad,635300ef7f3ee915ba688e53,2022-10-21 16:28:31-04:00,Fat,3266,46,PrescreenTrials,PrescreenTrials,03c4e,EXP8a,0,0,1
4723,27112,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,03c4e5d335de4f7f52f8ff7751fb4bb4f3f86be9acfe8660029eb26c0863759e,2936.330598115921,False,keypress,prescreenRsp_cabcap,3005,[],choice-response,Cab,635300ef7f3ee915ba688e53,2022-10-21 16:28:31-04:00,Cab,4287,47,PrescreenTrials,PrescreenTrials,03c4e,EXP8a,1,0,8
4724,27113,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,03c4e5d335de4f7f52f8ff7751fb4bb4f3f86be9acfe8660029eb26c0863759e,2936.330598115921,False,keypress,prescreenRsp_beadbeat,2698,[],choice-response,Bead,635300ef7f3ee915ba688e53,2022-10-21 16:28:31-04:00,Bead,4028,48,PrescreenTrials,PrescreenTrials,03c4e,EXP8a,1,0,8
4725,27114,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,03c4e5d335de4f7f52f8ff7751fb4bb4f3f86be9acfe8660029eb26c0863759e,2936.330598115921,False,keypress,prescreenRsp_cabcap,1203,[],choice-response,Cap,635300ef7f3ee915ba688e53,2022-10-21 16:28:31-04:00,Cap,2307,49,PrescreenTrials,PrescreenTrials,03c4e,EXP8a,1,1,1
4726,27115,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,03c4e5d335de4f7f52f8ff7751fb4bb4f3f86be9acfe8660029eb26c0863759e,2936.330598115921,False,keypress,prescreenRsp_fadfat,942,[],choice-response,Fad,635300ef7f3ee915ba688e53,2022-10-21 16:28:31-04:00,Fad,2427,50,PrescreenTrials,PrescreenTrials,03c4e,EXP8a,1,0,8
4727,27116,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,03c4e5d335de4f7f52f8ff7751fb4bb4f3f86be9acfe8660029eb26c0863759e,2936.330598115921,False,keypress,prescreenRsp_lablap,1283,[],choice-response,Lap,635300ef7f3ee915ba688e53,2022-10-21 16:28:31-04:00,Lap,2351,51,PrescreenTrials,PrescreenTrials,03c4e,EXP8a,1,1,1
4728,27117,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,03c4e5d335de4f7f52f8ff7751fb4bb4f3f86be9acfe8660029eb26c0863759e,2936.330598115921,False,keypress,prescreenRsp_fadfat,1002,[],choice-response,Fad,635300ef7f3ee915ba688e53,2022-10-21 16:28:31-04:00,Fat,2289,52,PrescreenTrials,PrescreenTrials,03c4e,EXP8a,0,0,1
4729,27118,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,03c4e5d335de4f7f52f8ff7751fb4bb4f3f86be9acfe8660029eb26c0863759e,2936.330598115921,False,keypress,prescreenRsp_bagback,1778,[],choice-response,Back,635300ef7f3ee915ba688e53,2022-10-21 16:28:31-04:00,Back,2946,53,PrescreenTrials,PrescreenTrials,03c4e,EXP8a,1,1,1
4730,27119,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,03c4e5d335de4f7f52f8ff7751fb4bb4f3f86be9acfe8660029eb26c0863759e,2936.330598115921,False,keypress,prescreenRsp_laglack,1409,[],choice-response,Lag,635300ef7f3ee915ba688e53,2022-10-21 16:28:31-04:00,Lack,2528,54,PrescreenTrials,PrescreenTrials,03c4e,EXP8a,0,0,1
4731,27120,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,03c4e5d335de4f7f52f8ff7751fb4bb4f3f86be9acfe8660029eb26c0863759e,2936.330598115921,False,keypress,prescreenRsp_cabcap,1563,[],choice-response,Cap,635300ef7f3ee915ba688e53,2022-10-21 16:28:31-04:00,Cap,2592,55,PrescreenTrials,PrescreenTrials,03c4e,EXP8a,1,1,1
4732,27121,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,03c4e5d335de4f7f52f8ff7751fb4bb4f3f86be9acfe8660029eb26c0863759e,2936.330598115921,False,keypress,prescreenRsp_bagback,1143,[],choice-response,Bag,635300ef7f3ee915ba688e53,2022-10-21 16:28:31-04:00,Bag,2406,56,PrescreenTrials,PrescreenTrials,03c4e,EXP8a,1,0,8
4733,27122,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,03c4e5d335de4f7f52f8ff7751fb4bb4f3f86be9acfe8660029eb26c0863759e,2936.330598115921,False,keypress,prescreenRsp_lablap,1460,[],choice-response,Lap,635300ef7f3ee915ba688e53,2022-10-21 16:28:31-04:00,Lap,2684,57,PrescreenTrials,PrescreenTrials,03c4e,EXP8a,1,1,1
4734,27123,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,03c4e5d335de4f7f52f8ff7751fb4bb4f3f86be9acfe8660029eb26c0863759e,2936.330598115921,False,keypress,prescreenRsp_beadbeat,3844,[],choice-response,Bead,635300ef7f3ee915ba688e53,2022-10-21 16:28:31-04:00,Beat,4957,58,PrescreenTrials,PrescreenTrials,03c4e,EXP8a,0,0,1
4735,27124,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,03c4e5d335de4f7f52f8ff7751fb4bb4f3f86be9acfe8660029eb26c0863759e,2936.330598115921,False,keypress,prescreenRsp_cabcap,1440,[],choice-response,Cab,635300ef7f3ee915ba688e53,2022-10-21 16:28:31-04:00,Cab,2785,59,PrescreenTrials,PrescreenTrials,03c4e,EXP8a,1,0,8
4736,27125,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,03c4e5d335de4f7f52f8ff7751fb4bb4f3f86be9acfe8660029eb26c0863759e,2936.330598115921,False,keypress,prescreenRsp_fadfat,470,[],choice-response,Fad,635300ef7f3ee915ba688e53,2022-10-21 16:28:31-04:00,Fad,1977,60,PrescreenTrials,PrescreenTrials,03c4e,EXP8a,1,0,8
4737,27126,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,03c4e5d335de4f7f52f8ff7751fb4bb4f3f86be9acfe8660029eb26c0863759e,2936.330598115921,False,keypress,prescreenRsp_lablap,1562,[],choice-response,Lab,635300ef7f3ee915ba688e53,2022-10-21 16:28:31-04:00,Lab,2905,61,PrescreenTrials,PrescreenTrials,03c4e,EXP8a,1,0,8
4738,27127,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,03c4e5d335de4f7f52f8ff7751fb4bb4f3f86be9acfe8660029eb26c0863759e,2936.330598115921,False,keypress,prescreenRsp_laglack,925,[],choice-response,Lack,635300ef7f3ee915ba688e53,2022-10-21 16:28:31-04:00,Lag,2219,62,PrescreenTrials,PrescreenTrials,03c4e,EXP8a,0,1,8
4739,27128,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,03c4e5d335de4f7f52f8ff7751fb4bb4f3f86be9acfe8660029eb26c0863759e,2936.330598115921,False,keypress,prescreenRsp_beadbeat,8269,[],choice-response,Bead,635300ef7f3ee915ba688e53,2022-10-21 16:28:31-04:00,Bead,9613,63,PrescreenTrials,PrescreenTrials,03c4e,EXP8a,1,0,8
4740,27129,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,03c4e5d335de4f7f52f8ff7751fb4bb4f3f86be9acfe8660029eb26c0863759e,2936.330598115921,False,keypress,prescreenRsp_bagback,1364,[],choice-response,Bag,635300ef7f3ee915ba688e53,2022-10-21 16:28:31-04:00,Bag,2610,64,PrescreenTrials,PrescreenTrials,03c4e,EXP8a,1,0,8
4741,27130,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,03c4e5d335de4f7f52f8ff7751fb4bb4f3f86be9acfe8660029eb26c0863759e,2936.330598115921,False,keypress,prescreenRsp_cabcap,1869,[],choice-response,Cab,635300ef7f3ee915ba688e53,2022-10-21 16:28:31-04:00,Cab,3152,65,PrescreenTrials,PrescreenTrials,03c4e,EXP8a,1,0,8
4742,27131,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,03c4e5d335de4f7f52f8ff7751fb4bb4f3f86be9acfe8660029eb26c0863759e,2936.330598115921,False,keypress,prescreenRsp_fadfat,657,[],choice-response,Fad,635300ef7f3ee915ba688e53,2022-10-21 16:28:31-04:00,Fat,1945,66,PrescreenTrials,PrescreenTrials,03c4e,EXP8a,0,0,1
4743,27132,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,03c4e5d335de4f7f52f8ff7751fb4bb4f3f86be9acfe8660029eb26c0863759e,2936.330598115921,False,keypress,prescreenRsp_beadbeat,3043,[],choice-response,Bead,635300ef7f3ee915ba688e53,2022-10-21 16:28:31-04:00,Bead,4345,67,PrescreenTrials,PrescreenTrials,03c4e,EXP8a,1,0,8
4744,27133,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,03c4e5d335de4f7f52f8ff7751fb4bb4f3f86be9acfe8660029eb26c0863759e,2936.330598115921,False,keypress,prescreenRsp_cabcap,1091,[],choice-response,Cap,635300ef7f3ee915ba688e53,2022-10-21 16:28:31-04:00,Cap,2249,68,PrescreenTrials,PrescreenTrials,03c4e,EXP8a,1,1,1
4745,27134,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,03c4e5d335de4f7f52f8ff7751fb4bb4f3f86be9acfe8660029eb26c0863759e,2936.330598115921,False,keypress,prescreenRsp_fadfat,2023,[],choice-response,Fad,635300ef7f3ee915ba688e53,2022-10-21 16:28:31-04:00,Fad,3462,69,PrescreenTrials,PrescreenTrials,03c4e,EXP8a,1,0,8
4746,27135,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,03c4e5d335de4f7f52f8ff7751fb4bb4f3f86be9acfe8660029eb26c0863759e,2936.330598115921,False,keypress,prescreenRsp_beadbeat,1878,[],choice-response,Beat,635300ef7f3ee915ba688e53,2022-10-21 16:28:31-04:00,Beat,3023,70,PrescreenTrials,PrescreenTrials,03c4e,EXP8a,1,1,1
4747,27136,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,03c4e5d335de4f7f52f8ff7751fb4bb4f3f86be9acfe8660029eb26c0863759e,2936.330598115921,False,keypress,prescreenRsp_bagback,1155,[],choice-response,Back,635300ef7f3ee915ba688e53,2022-10-21 16:28:31-04:00,Back,2224,71,PrescreenTrials,PrescreenTrials,03c4e,EXP8a,1,1,1
4748,27137,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,03c4e5d335de4f7f52f8ff7751fb4bb4f3f86be9acfe8660029eb26c0863759e,2936.330598115921,False,keypress,prescreenRsp_lablap,1021,[],choice-response,Lap,635300ef7f3ee915ba688e53,2022-10-21 16:28:31-04:00,Lap,2046,72,PrescreenTrials,PrescreenTrials,03c4e,EXP8a,1,1,1
4749,27138,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,03c4e5d335de4f7f52f8ff7751fb4bb4f3f86be9acfe8660029eb26c0863759e,2936.330598115921,False,keypress,prescreenRsp_laglack,1907,[],choice-response,Lack,635300ef7f3ee915ba688e53,2022-10-21 16:28:31-04:00,Lag,3304,73,PrescreenTrials,PrescreenTrials,03c4e,EXP8a,0,1,8
4750,27139,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,03c4e5d335de4f7f52f8ff7751fb4bb4f3f86be9acfe8660029eb26c0863759e,2936.330598115921,False,keypress,prescreenRsp_laglack,3736,[],choice-response,Lack,635300ef7f3ee915ba688e53,2022-10-21 16:28:31-04:00,Lack,4888,74,PrescreenTrials,PrescreenTrials,03c4e,EXP8a,1,1,1
4751,27140,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,03c4e5d335de4f7f52f8ff7751fb4bb4f3f86be9acfe8660029eb26c0863759e,2936.330598115921,False,keypress,prescreenRsp_lablap,1532,[],choice-response,Lab,635300ef7f3ee915ba688e53,2022-10-21 16:28:31-04:00,Lab,2775,75,PrescreenTrials,PrescreenTrials,03c4e,EXP8a,1,0,8
4752,27141,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,03c4e5d335de4f7f52f8ff7751fb4bb4f3f86be9acfe8660029eb26c0863759e,2936.330598115921,False,keypress,prescreenRsp_fadfat,772,[],choice-response,Fad,635300ef7f3ee915ba688e53,2022-10-21 16:28:31-04:00,Fad,2267,76,PrescreenTrials,PrescreenTrials,03c4e,EXP8a,1,0,8
4753,27142,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,03c4e5d335de4f7f52f8ff7751fb4bb4f3f86be9acfe8660029eb26c0863759e,2936.330598115921,False,keypress,prescreenRsp_beadbeat,1816,[],choice-response,Beat,635300ef7f3ee915ba688e53,2022-10-21 16:28:31-04:00,Beat,3004,77,PrescreenTrials,PrescreenTrials,03c4e,EXP8a,1,1,1
4754,27143,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,03c4e5d335de4f7f52f8ff7751fb4bb4f3f86be9acfe8660029eb26c0863759e,2936.330598115921,False,keypress,prescreenRsp_lablap,1144,[],choice-response,Lab,635300ef7f3ee915ba688e53,2022-10-21 16:28:31-04:00,Lab,2435,78,PrescreenTrials,PrescreenTrials,03c4e,EXP8a,1,0,8
4755,27144,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,03c4e5d335de4f7f52f8ff7751fb4bb4f3f86be9acfe8660029eb26c0863759e,2936.330598115921,False,keypress,prescreenRsp_bagback,898,[],choice-response,Back,635300ef7f3ee915ba688e53,2022-10-21 16:28:31-04:00,Back,1946,79,PrescreenTrials,PrescreenTrials,03c4e,EXP8a,1,1,1
4756,27145,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,03c4e5d335de4f7f52f8ff7751fb4bb4f3f86be9acfe8660029eb26c0863759e,2936.330598115921,False,keypress,prescreenRsp_beadbeat,1213,[],choice-response,Bead,635300ef7f3ee915ba688e53,2022-10-21 16:28:31-04:00,Bead,2598,80,PrescreenTrials,PrescreenTrials,03c4e,EXP8a,1,0,8
4757,27146,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,03c4e5d335de4f7f52f8ff7751fb4bb4f3f86be9acfe8660029eb26c0863759e,2936.330598115921,False,keypress,prescreenRsp_cabcap,964,[],choice-response,Cab,635300ef7f3ee915ba688e53,2022-10-21 16:28:31-04:00,Cab,2259,81,PrescreenTrials,PrescreenTrials,03c4e,EXP8a,1,0,8
4758,27147,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,03c4e5d335de4f7f52f8ff7751fb4bb4f3f86be9acfe8660029eb26c0863759e,2936.330598115921,False,keypress,prescreenRsp_lablap,763,[],choice-response,Lap,635300ef7f3ee915ba688e53,2022-10-21 16:28:31-04:00,Lap,1896,82,PrescreenTrials,PrescreenTrials,03c4e,EXP8a,1,1,1
4759,27148,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,03c4e5d335de4f7f52f8ff7751fb4bb4f3f86be9acfe8660029eb26c0863759e,2936.330598115921,False,keypress,prescreenRsp_bagback,918,[],choice-response,Bag,635300ef7f3ee915ba688e53,2022-10-21 16:28:31-04:00,Bag,2331,83,PrescreenTrials,PrescreenTrials,03c4e,EXP8a,1,0,8
4760,27149,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,03c4e5d335de4f7f52f8ff7751fb4bb4f3f86be9acfe8660029eb26c0863759e,2936.330598115921,False,keypress,prescreenRsp_fadfat,2431,[],choice-response,Fat,635300ef7f3ee915ba688e53,2022-10-21 16:28:31-04:00,Fat,3805,84,PrescreenTrials,PrescreenTrials,03c4e,EXP8a,1,1,1
4761,27150,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,03c4e5d335de4f7f52f8ff7751fb4bb4f3f86be9acfe8660029eb26c0863759e,2936.330598115921,False,keypress,prescreenRsp_cabcap,980,[],choice-response,Cap,635300ef7f3ee915ba688e53,2022-10-21 16:28:31-04:00,Cap,2010,85,PrescreenTrials,PrescreenTrials,03c4e,EXP8a,1,1,1
4762,27151,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,03c4e5d335de4f7f52f8ff7751fb4bb4f3f86be9acfe8660029eb26c0863759e,2936.330598115921,False,keypress,prescreenRsp_laglack,1376,[],choice-response,Lag,635300ef7f3ee915ba688e53,2022-10-21 16:28:31-04:00,Lag,2654,86,PrescreenTrials,PrescreenTrials,03c4e,EXP8a,1,0,8
4763,27152,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,03c4e5d335de4f7f52f8ff7751fb4bb4f3f86be9acfe8660029eb26c0863759e,2936.330598115921,False,keypress,prescreenRsp_laglack,637,[],choice-response,Lack,635300ef7f3ee915ba688e53,2022-10-21 16:28:31-04:00,Lack,1838,87,PrescreenTrials,PrescreenTrials,03c4e,EXP8a,1,1,1
4764,27153,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,03c4e5d335de4f7f52f8ff7751fb4bb4f3f86be9acfe8660029eb26c0863759e,2936.330598115921,False,keypress,prescreenRsp_lablap,792,[],choice-response,Lab,635300ef7f3ee915ba688e53,2022-10-21 16:28:31-04:00,Lab,2093,88,PrescreenTrials,PrescreenTrials,03c4e,EXP8a,1,0,8
4765,27154,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,03c4e5d335de4f7f52f8ff7751fb4bb4f3f86be9acfe8660029eb26c0863759e,2936.330598115921,False,keypress,prescreenRsp_fadfat,3745,[],choice-response,Fat,635300ef7f3ee915ba688e53,2022-10-21 16:28:31-04:00,Fat,5005,89,PrescreenTrials,PrescreenTrials,03c4e,EXP8a,1,1,1
4766,27155,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,03c4e5d335de4f7f52f8ff7751fb4bb4f3f86be9acfe8660029eb26c0863759e,2936.330598115921,False,keypress,prescreenRsp_beadbeat,813,[],choice-response,Beat,635300ef7f3ee915ba688e53,2022-10-21 16:28:31-04:00,Beat,1934,90,PrescreenTrials,PrescreenTrials,03c4e,EXP8a,1,1,1
4767,27156,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,03c4e5d335de4f7f52f8ff7751fb4bb4f3f86be9acfe8660029eb26c0863759e,2936.330598115921,False,keypress,prescreenRsp_beadbeat,416,[],choice-response,Bead,635300ef7f3ee915ba688e53,2022-10-21 16:28:31-04:00,Bead,1799,91,PrescreenTrials,PrescreenTrials,03c4e,EXP8a,1,0,8
4768,27157,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,03c4e5d335de4f7f52f8ff7751fb4bb4f3f86be9acfe8660029eb26c0863759e,2936.330598115921,False,keypress,prescreenRsp_laglack,1128,[],choice-response,Lag,635300ef7f3ee915ba688e53,2022-10-21 16:28:31-04:00,Lag,2414,92,PrescreenTrials,PrescreenTrials,03c4e,EXP8a,1,0,8
4769,27158,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,03c4e5d335de4f7f52f8ff7751fb4bb4f3f86be9acfe8660029eb26c0863759e,2936.330598115921,False,keypress,prescreenRsp_bagback,1864,[],choice-response,Bag,635300ef7f3ee915ba688e53,2022-10-21 16:28:31-04:00,Bag,3174,93,PrescreenTrials,PrescreenTrials,03c4e,EXP8a,1,0,8
4770,27159,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,03c4e5d335de4f7f52f8ff7751fb4bb4f3f86be9acfe8660029eb26c0863759e,2936.330598115921,False,keypress,prescreenRsp_lablap,686,[],choice-response,Lap,635300ef7f3ee915ba688e53,2022-10-21 16:28:31-04:00,Lap,1995,94,PrescreenTrials,PrescreenTrials,03c4e,EXP8a,1,1,1
4771,27160,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,03c4e5d335de4f7f52f8ff7751fb4bb4f3f86be9acfe8660029eb26c0863759e,2936.330598115921,False,keypress,prescreenRsp_laglack,534,[],choice-response,Lack,635300ef7f3ee915ba688e53,2022-10-21 16:28:31-04:00,Lack,1660,95,PrescreenTrials,PrescreenTrials,03c4e,EXP8a,1,1,1
4772,27161,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,03c4e5d335de4f7f52f8ff7751fb4bb4f3f86be9acfe8660029eb26c0863759e,2936.330598115921,False,keypress,prescreenRsp_bagback,749,[],choice-response,Back,635300ef7f3ee915ba688e53,2022-10-21 16:28:31-04:00,Back,1760,96,PrescreenTrials,PrescreenTrials,03c4e,EXP8a,1,1,1
4773,27162,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,03c4e5d335de4f7f52f8ff7751fb4bb4f3f86be9acfe8660029eb26c0863759e,2936.330598115921,False,keypress,prescreenRsp_cabcap,526,[],choice-response,Cap,635300ef7f3ee915ba688e53,2022-10-21 16:28:31-04:00,Cap,1619,97,PrescreenTrials,PrescreenTrials,03c4e,EXP8a,1,1,1
4774,27163,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,03c4e5d335de4f7f52f8ff7751fb4bb4f3f86be9acfe8660029eb26c0863759e,2936.330598115921,False,keypress,prescreenRsp_cabcap,524,[],choice-response,Cab,635300ef7f3ee915ba688e53,2022-10-21 16:28:31-04:00,Cab,1854,98,PrescreenTrials,PrescreenTrials,03c4e,EXP8a,1,0,8
4775,27164,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,03c4e5d335de4f7f52f8ff7751fb4bb4f3f86be9acfe8660029eb26c0863759e,2936.330598115921,False,keypress,prescreenRsp_fadfat,1286,[],choice-response,Fad,635300ef7f3ee915ba688e53,2022-10-21 16:28:31-04:00,Fad,2776,99,PrescreenTrials,PrescreenTrials,03c4e,EXP8a,1,0,8
4776,27165,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,03c4e5d335de4f7f52f8ff7751fb4bb4f3f86be9acfe8660029eb26c0863759e,2936.330598115921,False,keypress,prescreenRsp_laglack,670,[],choice-response,Lack,635300ef7f3ee915ba688e53,2022-10-21 16:28:31-04:00,Lack,1795,100,PrescreenTrials,PrescreenTrials,03c4e,EXP8a,1,1,1
4777,27166,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,03c4e5d335de4f7f52f8ff7751fb4bb4f3f86be9acfe8660029eb26c0863759e,2936.330598115921,False,keypress,prescreenRsp_laglack,946,[],choice-response,Lag,635300ef7f3ee915ba688e53,2022-10-21 16:28:31-04:00,Lag,2213,101,PrescreenTrials,PrescreenTrials,03c4e,EXP8a,1,0,8
4778,27167,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,03c4e5d335de4f7f52f8ff7751fb4bb4f3f86be9acfe8660029eb26c0863759e,2936.330598115921,False,keypress,prescreenRsp_bagback,370,[],choice-response,Bag,635300ef7f3ee915ba688e53,2022-10-21 16:28:31-04:00,Bag,1701,102,PrescreenTrials,PrescreenTrials,03c4e,EXP8a,1,0,8
4779,27168,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,03c4e5d335de4f7f52f8ff7751fb4bb4f3f86be9acfe8660029eb26c0863759e,2936.330598115921,False,keypress,prescreenRsp_cabcap,922,[],choice-response,Cap,635300ef7f3ee915ba688e53,2022-10-21 16:28:31-04:00,Cap,2012,103,PrescreenTrials,PrescreenTrials,03c4e,EXP8a,1,1,1
4780,27169,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,03c4e5d335de4f7f52f8ff7751fb4bb4f3f86be9acfe8660029eb26c0863759e,2936.330598115921,False,keypress,prescreenRsp_bagback,574,[],choice-response,Back,635300ef7f3ee915ba688e53,2022-10-21 16:28:31-04:00,Back,1530,104,PrescreenTrials,PrescreenTrials,03c4e,EXP8a,1,1,1
4781,27170,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,03c4e5d335de4f7f52f8ff7751fb4bb4f3f86be9acfe8660029eb26c0863759e,2936.330598115921,False,keypress,prescreenRsp_fadfat,572,[],choice-response,Fat,635300ef7f3ee915ba688e53,2022-10-21 16:28:31-04:00,Fat,1877,105,PrescreenTrials,PrescreenTrials,03c4e,EXP8a,1,1,1
